,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,5.32,,,
1,Flower colour,5.58,purple-pink,,,
2,Petal no,5.59,5,,,
3,Petal (sepal) size (cm),5.6,1.55,1.3-1.8,,
4,Stigma number,5.61,5,,,
5,Stamen number,5.62,10,,,
6,Sepal number,5.63,5,,,
7,Carpel/Style number,5.64,1,,,
8,Inflorescence type,5.65,cyme,umbellate,"terminal, axillary",
