,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,0.98,,,
1,Flower colour,5.58,yellow-green,,disk florets,
2,Flower colour,5.58,yellow-green,,ray florets,
3,Petal no,5.59,5,many,flowers mistaken for petals,
4,Petal (sepal) size (cm),5.6,0.15,0.1-0.2,ray florets,
5,Petal (sepal) size (cm),5.6,0.35,0.3-0.4,disk florets,
6,Stigma number,5.61,2,,,
7,Stamen number,5.62,5,,fused into a tube,
8,Sepal number,5.63,0,many,sepaloid phyllaries,
9,Carpel/Style number,5.64,1,,,
10,Inflorescence type,5.65,capitulum,,sub-corymbose panicle,
