,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.04,,,
1,Shade tolerance,1.101,1.2,,,
2,Drought Tolerance,4.081,4.72,,,
3,2C DNA content (pg),5.26,1.00,2n=12,,
4,Seed weight: 3. mean (mg),5.34,1.2,,,
5,Flower colour,5.58,blue,"violet, white",,
6,Petal no,5.59,5,,fused,
7,Petal (sepal) size (cm),5.6,0.95,0.7-1.2,,
8,Stigma number,5.61,2,,,
9,Stamen number,5.62,4,,,
10,Sepal number,5.63,5,,fused,
11,Carpel/Style number,5.64,1,,,
12,Inflorescence type,5.65,whorl,,condensed cymes in axil of leaf pairs,
