,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,number of European countries in which native,2.17,15,-,-,
2,Height: 3. typical maximum (cm),3.05,250,-,-,
3,Photosynthetic pathway,4.02,C3,-,-,
4,Heavy metal resistance,4.05,none,-,-,
5,Carnivory,4.06,does not kill insects,-,-,
6,Nutrition,4.07,autotrophic,-,-,
7,2C DNA content (pg),5.26,9.1,2n=22,,
8,Dispersule size - length of longest axis (mm),5.3,4.5,fruit,-,
9,Seed weight: 3. mean (mg),5.34,49,,,
10,Seed weight: 3. mean (mg),5.34,7.1,,-,
11,Seedbank type,5.53,transient,-,-,
12,Flower colour,5.58,yellow,,,
13,Petal no,5.59,5,,,
14,Petal (sepal) size (cm),5.6,0.075,0.05-0.5,,
15,Stigma number,5.61,1,,stylopodium,
16,Stamen number,5.62,5,,,
17,Sepal number,5.63,5,,minute or 0,
18,Carpel/Style number,5.64,2,,,
19,Inflorescence type,5.65,umbel,,,
20,Change Index,7.03,1.17,,,
21,Biome,7.04,Mediterranean,,,
22,Eastern Limit,7.05,European,,,
23,Continentality,7.06,Not continental,,,
24,Northern Limit in Britain,7.07,No,,,
25,Southern European Limit,7.1,No Data,,,
26,January mean temperature,7.11,4.1,,,
27,July mean temperature,7.12,16,,,
28,Annual precipitation,7.13,823,,,
29,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
30,Ellenberg Indicator: Light,7.14,9,,,
31,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
32,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
33,Ellenberg : Moisture,7.15,5,,,
34,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
35,Ellenberg: pH,7.16,8,,,
36,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
37,Ellenberg: pH,7.16,,,Data calculated for Europe,
38,Ellenberg Indicator: Nitrogen,7.17,5,,,
39,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
40,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
41,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
42,Ellenberg Indicator: Salt,7.18,3,,,
43,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
44,Life Form: normal state,7.19,Hemicryptophyte,,,
45,Clonality: normal state,7.21,Little or no vegetative spread,,,
46,Ellenberg: Temperature,7.23,8,,Data calculated for the Czech Republic,
47,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
48,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
