,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,number of European countries in which native,2.17,2,-,-,
2,Stems: 1. woodiness,3.01,non-woody,-,-,
3,Stems: 2. support,3.02,self-supporting,-,-,
4,Height: 3. typical maximum (cm),3.05,40,-,-,
5,Leaf shape: 6. petiole,3.14,petiolate,-,-,
6,Leaf area (cm2),3.17,10-100,-,-,
7,Photosynthetic pathway,4.02,C3,-,-,
8,Heavy metal resistance,4.05,none,-,-,
9,Carnivory,4.06,does not kill insects,-,-,
10,Nutrition,4.07,autotrophic,-,-,
11,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
12,Dicliny,5.16,hermaphrodite,-,-,
13,Chromosome number(s): 1. number,5.25,56,,-,
14,Seed weight: 3. mean (mg),5.34,2.1088,,,
15,Flower colour,5.58,blue,,,
16,Petal no,5.59,5,,fused,
17,Petal (sepal) size (cm),5.6,1.05,0.9-1.2,lobes,
18,Stigma number,5.61,1,,,
19,Stamen number,5.62,5,,,
20,Sepal number,5.63,5,,,
21,Carpel/Style number,5.64,1,,,
22,Inflorescence type,5.65,cyme,,"dense, forked, forming a terminal panicle",
