,Name,Number,Value,Modifier,Notes,Subspecies
0,Height: 3. typical maximum (cm),3.05,60,,,
1,Seed weight: 3. mean (mg),5.34,0.488,,,
2,Seed weight: 3. mean (mg),5.34,0.71,,,
3,Flower colour,5.58,yellow,"white, mauve","radiate, disc yellow",
4,Petal no,5.59,5,many,flowers mistaken for petals,
5,Petal (sepal) size (cm),5.6,0.6,0.3-0.9,ligule,
6,Stigma number,5.61,2,,,
7,Stamen number,5.62,5,,fused into a tube,
8,Sepal number,5.63,0,many,sepaloid phyllaries,
9,Carpel/Style number,5.64,1,,,
10,Inflorescence type,5.65,capitulum,,,
