,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,1.7,,,
1,Seed weight: 3. mean (mg),5.34,2.8,,,
2,Flower colour,5.58,0.45,0.4-0.5,disk florets,
3,Flower colour,5.58,cream,yellow,ray florets,
4,Flower colour,5.58,yellow,,disk florets,
5,Petal no,5.59,5,many,flowers mistaken for petals,
6,Petal (sepal) size (cm),5.6,2,1.5-2.5,ray florets,
7,Stigma number,5.61,2,,,
8,Stamen number,5.62,5,,fused into a tube,
9,Sepal number,5.63,0,many,sepaloid phyllaries,
10,Carpel/Style number,5.64,1,,,
11,Inflorescence type,5.65,capitulum,,"solitary, few fld cluster",
