,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,First historical record: 1. date,2.04,1929,naturalised since then,-,
2,First historical record: 2. site,2.05,North somerset,-,-,
3,number of European countries in which native,2.17,8,-,-,
4,Stems: 1. woodiness,3.01,non-woody,-,-,
5,Height: 3. typical maximum (cm),3.05,80,-,-,
6,Leaf shape: 2. outline,3.1,toothed,-,-,
7,Leaf shape: 6. petiole,3.14,petiolate,-,-,
8,Leaf area (cm2),3.17,10-100,-,-,
9,Photosynthetic pathway,4.02,C3,-,-,
10,Heavy metal resistance,4.05,none,-,-,
11,Carnivory,4.06,does not kill insects,-,-,
12,Nutrition,4.07,autotrophic,-,-,
13,2C DNA content (pg),5.26,0.80,,,
14,Seed weight: 3. mean (mg),5.34,1.0878,,,
15,Flower colour,5.58,blue,white,,
16,Petal no,5.59,5,,fused,
17,Petal (sepal) size (cm),5.6,1.5,1.2-1.8,,
18,Stigma number,5.61,2,,,
19,Stamen number,5.62,4,,,
20,Sepal number,5.63,5,,fused,
21,Carpel/Style number,5.64,1,,,
22,Inflorescence type,5.65,whorl,,condensed cymes in axil of leaf pairs,
23,Ellenberg Indicator: Light,7.14,5,,Data calculated for the Czech Republic,
24,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
25,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
26,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
27,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
28,Ellenberg: pH,7.16,,,Data calculated for Europe,
29,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
30,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
31,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
32,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
33,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
34,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
35,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
