,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.15,�0.11,,
1,Shade tolerance,1.101,2.72,�0.23,,
2,Height: 3. typical maximum (cm),3.05,1800,,,
3,Max. Stem Diameter (mm),3.34,600,,,
4,Drought Tolerance,4.081,2.73,�0.38,,
5,Longevity of stems (yrs),5.02,100-500,100,,
6,2C DNA content (pg),5.26,1.1,,,
7,2C DNA content (pg),5.26,1.10,,,
8,Seed weight: 3. mean (mg),5.34,25,,,
9,Seed weight: 3. mean (mg),5.34,32,,,
10,Flower colour,5.58,white,,,
11,Petal no,5.59,5,,,
12,Petal (sepal) size (cm),5.6,1.25,1-1.5,,
13,Stigma number,5.61,3,2-5,,
14,Stamen number,5.62,25,20-30,,
15,Sepal number,5.63,5,2-5,,
16,Carpel/Style number,5.64,3,2-5,,
17,Inflorescence type,5.65,corymb,,simple,
18,Ellenberg Indicator: Light,7.14,6x,,Data calculated for the Czech Republic,
19,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
20,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
21,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
22,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
23,Ellenberg: pH,7.16,,,Data calculated for Europe,
24,Ellenberg Indicator: Nitrogen,7.17,5x,,Data calculated for the Czech Republic,
25,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
26,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
27,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
28,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
29,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
30,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
