,Name,Number,Value,Modifier,Notes,Subspecies
0,Range: 3. continents where native,2.11,N. America,,Mexico,
1,Height: 1. extreme maximum (cm),3.03,70,,,
2,Height: 2. extreme minimum (cm),3.04,10,,,
3,Height: 3. typical maximum (cm),3.05,40,,,
4,Height: 4. typical minimum (cm),3.06,25,,,
5,Spread,3.07,ht > width,,,
6,Heterophylly,3.08,none,,,
7,Leaf shape: 2. outline,3.1,lobed,entire,,
8,Leaf shape: 3. pointed/round,3.11,pointed,,,
9,Leaf shape: 4. length versus breadth,3.12,1-3 x as long as broad,,,
10,Leaf shape: 5. leaf base,3.13,parallel,,,
11,Leaf area (cm2),3.17,0.1-1,,,
12,Leaf longevity: 1. type,3.22,aestival,,,
13,Carnivory,4.06,does not kill insects,,,
14,Nutrition,4.07,autotrophic,,,
15,Response to frost (non-woody tissue),4.09,sensitive,,,
16,Life-form,5.01,Therophyte,,,
17,Longevity of stems (yrs),5.02,< 1,,,
18,Mono/poly-carpic,5.04,monocarpic,,,
19,Pollen vector,5.15,insect,,,
20,Dicliny,5.16,gynodioecious,,,
21,Chromosome number(s): 1. number,5.25,20,,,
22,Chromosome number(s): 1. number,5.25,22,,,
23,Chromosome number(s): 1. number,5.25,40,,,
24,Appendages on dispersal unit,5.27,pappus of scales,,,
25,Dispersule size - length of longest axis (mm),5.3,3.5,3-4,,
26,Seed weight: 3. mean (mg),5.34,0.0869,,,
27,Seed production: 1. maximum (/flower),5.35,1,,10 per capitula,
28,Seed production: 2. typical range (/flower),5.36,1,,2-8 per capitula,
29,Normal method of propagation,5.52,seed,,,
30,Flower colour,5.58,yellow,purple,disk florets,
31,Flower colour,5.58,yellow,white,ray florets,
32,Petal no,5.59,5,many,flowers mistaken for petals,
33,Petal (sepal) size (cm),5.6,0.1,0.08-0.12,ray florets,
34,Petal (sepal) size (cm),5.6,0.175,0.15-0.2,disk florets,
35,Stigma number,5.61,2,,,
36,Stamen number,5.62,5,,fused into a tube,
37,Sepal number,5.63,0,many,sepaloid phyllaries,
38,Carpel/Style number,5.64,1,,,
39,Inflorescence type,5.65,capitulum,,sub-corymbose panicle,
40,Physical defences on leaves,6.02,hairs,scaberulous,,
41,Physical defences on flowers/fruits,6.04,glandular,,,
