,Name,Number,Value,Modifier,Notes,Subspecies
0,Stomata: 1. surfaces present,3.19,both,,,
1,Stomata: 2. density on lower surface(no/mm2),3.2,277.03,�10.3,,
2,Stomata: 3. density on upper surface (no/mm2),3.21,235.89,�18.7,,
3,2C DNA content (pg),5.26,14.55,,,
4,Seed weight: 3. mean (mg),5.34,104,,,
5,Flower colour,5.58,white,"purple, black",,
6,Petal no,5.59,5,two fused,,
7,Petal (sepal) size (cm),5.6,2,1-3,standard,
8,Stigma number,5.61,1,,,
9,Stamen number,5.62,10,9 fused,,
10,Sepal number,5.63,5,,,
11,Carpel/Style number,5.64,1,,,
12,Inflorescence type,5.65,raceme,,axillary,
