,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.02,�0.2,,
1,Shade tolerance,1.101,1.64,�0.15,,
2,Height: 3. typical maximum (cm),3.05,41,,,
3,Height: 3. typical maximum (cm),3.05,4100,,,
4,Max. Stem Diameter (mm),3.34,755,,,
5,Seedling growth rate - maximum (/d),4.01,12.1,,,
6,Drought Tolerance,4.081,4.32,�0.32,,
7,Longevity of stems (yrs),5.02,100-500,"102, max 721",,
8,Age at first flowering,5.03,5,,,
9,2C DNA content (pg),5.26,48.4,,,
10,2C DNA content (pg),5.26,48.4,2n=24,,
11,Seed weight: 3. mean (mg),5.34,25,,,
12,Seed weight: 3. mean (mg),5.34,37,,,
13,Seed weight: 3. mean (mg),5.34,39,,,
