,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,number of European countries in which native,2.17,12,-,-,
2,Stems: 2. support,3.02,self-supporting,-,-,
3,Height: 3. typical maximum (cm),3.05,60,-,-,
4,Leaf shape: 1. type,3.09,simple,-,-,
5,Leaf shape: 6. petiole,3.14,sessile,stem leaves,-,
6,Photosynthetic pathway,4.02,C3,-,-,
7,Heavy metal resistance,4.05,none,-,-,
8,Carnivory,4.06,does not kill insects,-,-,
9,Nutrition,4.07,autotrophic,-,-,
10,Life-form,5.01,therophyte,-,-,
11,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
12,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
13,Normal method of propagation,5.52,seed,-,-,
14,Flower colour,5.58,white,,,
15,Petal no,5.59,4,,,
16,Petal (sepal) size (cm),5.6,0.4,,,
17,Stigma number,5.61,2,capitate,,
18,Stamen number,5.62,6,,,
19,Sepal number,5.63,4,,,
20,Carpel/Style number,5.64,1,,,
21,Inflorescence type,5.65,raceme,,,
