,Name,Number,Value,Modifier,Notes,Subspecies
0,Stems: 1. woodiness,3.01,non woody,,,
1,Heterophylly,3.08,none,,,
2,Leaf shape: 1. type,3.09,simple,,,
3,Leaf shape: 3. pointed/round,3.11,pointed,,,
4,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
5,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
6,Leaf shape: 6. petiole,3.14,sheathing,,,
7,Root system,3.24,fibrous,,,
8,Flower colour,5.58,green,"brown, purple, white",,
9,Petal no,5.59,0,,,
10,Petal (sepal) size (cm),5.6,0,,,
11,Stigma number,5.61,4,,,
12,Stamen number,5.62,3,,,
13,Sepal number,5.63,0,,,
14,Carpel/Style number,5.64,2,,,
15,"Glume, upper",5.66,0,,5-7 nerved,
16,Glume lower,5.67,0,,3-5 nerved,
17,Lemma,5.69,1.05,0.8-1.3,"apex 2 toothed, 7-13 nerved, awn to 2 mm or 0",
