,Name,Number,Value,Modifier,Notes,Subspecies
0,Flower colour,5.58,white,pink,,
1,Petal no,5.59,5,,,
2,Petal (sepal) size (cm),5.6,0.4,,,
3,Petal (sepal) size (cm),5.6,2,1-3,,
4,Stamen number,5.62,15,5-20,,
5,Sepal number,5.63,5,,,
6,Carpel/Style number,5.64,2,1-3,,
7,Inflorescence type,5.65,corymb,,,
