,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,Typical abundance where naturally occurring,2.02,dominant,-,-,
2,Dynamics,2.03,increasing,-,-,
3,Range: 3. continents where native,2.11,South America,-,-,
4,Range: 4. continents where introduced,2.12,Europe,-,-,
5,SN Index,2.13,1.04,-,-,
6,EW Index,2.14,6.12,-,-,
7,Stems: 1. woodiness,3.01,non-woody,-,-,
8,Stems: 2. support,3.02,self-supporting,-,-,
9,Height: 3. typical maximum (cm),3.05,200,-,-,
10,Spread,3.07,height = width,-,-,
11,Heterophylly,3.08,none,-,-,
12,Leaf shape: 1. type,3.09,simple,-,-,
13,Leaf shape: 4. length versus breadth,3.12,length = width,-,-,
14,Leaf shape: 6. petiole,3.14,petiolate,-,-,
15,Leaf shape: 8. maximum petiole length (mm),3.16,1500,-,-,
16,Leaf area (cm2),3.17,>1000,-,-,
17,Photosynthetic pathway,4.02,C3,-,-,
18,Heavy metal resistance,4.05,none,-,-,
19,Carnivory,4.06,does not kill insects,-,-,
20,Nutrition,4.07,autotrophic,-,-,
21,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
22,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
23,Pollen vector,5.15,insect,-,-,
24,Seed weight: 3. mean (mg),5.34,0.7803,,,
25,Flower colour,5.58,green,brown,,
26,Petal no,5.59,2,,,
27,Stamen number,5.62,2,1,,
28,Sepal number,5.63,2,,,
29,Carpel/Style number,5.64,1,,,
30,Inflorescence type,5.65,racemose panicle,,"very dense, very large",
