,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,2,,,
1,Shade tolerance,1.101,2.5,�0.5,,
2,Height: 3. typical maximum (cm),3.05,147,,,
3,Drought Tolerance,4.081,2,,,
4,Seed weight: 3. mean (mg),5.34,100.3,,,
5,Seed weight: 3. mean (mg),5.34,50.3,,,
6,Flower colour,5.58,white,,,
7,Petal no,5.59,5,,,
8,Petal (sepal) size (cm),5.6,0.65,0.5-0.8,,
9,Stigma number,5.61,5,,,
10,Stamen number,5.62,45,40-50,,
11,Sepal number,5.63,5,,,
12,Carpel/Style number,5.64,5,,,
13,Inflorescence type,5.65,panicle,,"terminal, large",
