,Name,Number,Value,Modifier,Notes,Subspecies
0,Water nutrients,1.01A,eutrophic,-,-,
1,Water nutrients,1.01A,mesotrophic,-,-,
2,Water nutrients,1.01A,oligotrophic,-,-,
3,Salinity,1.05,salt-affected,-,-,
4,Soil pH: 1. extreme maximum,1.06,7.36,-,-,
5,Water pH: 1. extreme maximum,1.06A,7.08,-,-,
6,Soil pH: 2. extreme minimum,1.07,5,-,-,
7,Water pH: 2. extreme minimum,1.07A,5.17,-,-,
8,Soil pH: 3. typical maximum,1.08,6.59,-,-,
9,Water pH: 3. typical maximum,1.08A,6.61,-,-,
10,Soil pH: 4. typical minimum,1.09,5.33,-,-,
11,Water pH: 4. typical minimum,1.09A,5.51,-,-,
12,Shade,1.10,light,-,-,
13,Shade,1.10,none,-,-,
14,Altitude: 1. maximum recorded (m),1.12,502,-,-,
15,Altitude: 2. minimum recorded (m),1.13,0,-,-,
16,Altitude: 4. typical minimum (m),1.14,0,-,-,
17,Flow,1.15A,nil,-,-,
18,Flow,1.15A,slight,-,-,
19,Status,2.01,native,-,-,
20,Typical abundance where naturally occurring,2.02,dominant,-,-,
21,Dynamics,2.03,increasing,-,-,
22,First historical record: 1. date,2.04,1562,-,-,
23,Range: 3. continents where native,2.11,Europe,-,-,
24,SN Index,2.13,2.99,-,-,
25,EW Index,2.14,4.27,-,-,
26,number of European countries in which native,2.17,31,-,-,
27,Medicinal Use,2.18,swelling,,,
28,Medicinal Use,2.18,wounds,,,
29,Stems: 1. woodiness,3.01,non-woody,-,-,
30,Leaf position,3.02A,floating,-,-,
31,Spread,3.07,not applicable,aquatic,-,
32,Heterophylly,3.08,not applicable,no leaves,-,
33,Leaf shape: 1. type,3.09,absent,-,-,
34,Leaf shape: 2. outline,3.10,not applicable,no leaves,-,
35,Leaf shape: 3. pointed/round,3.11,not applicable,no leaves,-,
36,Leaf shape: 4. length versus breadth,3.12,not applicable,no leaves,-,
37,Leaf shape: 5. leaf base,3.13,not applicable,no leaves,-,
38,Leaf shape: 6. petiole,3.14,not applicable,no leaves,-,
39,Leaf shape: 7. minimum petiole length (mm),3.15,not applicable,no leaves,-,
40,Leaf shape: 8. maximum petiole length (mm),3.16,not applicable,no leaves,-,
41,Leaf area (cm2),3.17,0.1-1,-,-,
42,Stomata: 1. surfaces present,3.19,upper,-,-,
43,Leaf longevity: 1. type,3.22,semi-evergreen,-,-,
44,Root hairs,3.28,absent,-,-,
45,Seedling growth rate - maximum (/d),4.01,0.35,-,-,
46,Photosynthetic pathway,4.02,C3,-,-,
47,Heavy metal resistance,4.05,none,-,-,
48,Carnivory,4.06,does not kill insects,-,-,
49,Nutrition,4.07,autotrophic,-,-,
50,Rgr max,4.12,2.45,�0.08,,
51,rgr,4.13,2.06,�0.44,,
52,Life-form,5.01,hydrophyte,-,-,
53,Vegetative reproduction/persistence: 1. method,5.05,buds,-,-,
54,Vegetative reproduction/persistence: 2. pattern,5.06,ramets not connected,-,-,
55,Flowering time: 1. earliest month,5.07,6,-,-,
56,Flowering time: 2. latest month,5.08,7,-,-,
57,Photoperiodism: 1. type,5.10,long-day,,-,
58,Photoperiodism: 2. threshold value (h),5.11,10.5,,-,
59,Pollen vector,5.15,insect,-,-,
60,Dicliny,5.16,monoecious,-,-,
61,Dichogamy,5.17,markedly protandrous,-,-,
62,Chromosome number(s): 1. number,5.25,40,-,-,
63,Chromosome number(s): 1. number,5.25,42,-,-,
64,Chromosome number(s): 1. number,5.25,50,,-,
65,2C DNA content (pg),5.26,1.2,2n=40,-,
66,Seed size - length of longest axis (mm),5.31,0.6,seed,-,
67,Time of germination (season),5.39,spring,-,-,
68,Time of germination (season),5.39,summer,-,-,
69,Normal method of propagation,5.52,vegetative,-,-,
70,Seedbank type,5.53,transient,-,-,
71,Flower colour,5.58,green,,,
72,Petal no,5.59,0,,,
73,Petal (sepal) size (cm),5.60,0,,,
74,Stigma number,5.61,1,,,
75,Stamen number,5.62,1,2,,
76,Sepal number,5.63,0,,,
77,Carpel/Style number,5.64,0,,,
78,Inflorescence type,5.65,solitary,,,
79,Rarity Status,7.02,Present,,,
80,Change Index,7.03,0.60,,,
81,Biome,7.04,Southern Temperate,,,
82,Eastern Limit,7.05,Circumpolar,,,
83,Continentality,7.06,Not continental,,,
84,Northern Limit in Britain,7.07,No,,,
85,"Northern European Limit (Lat,5C band)",7.08,>65,,,
86,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
87,Southern European Limit,7.10,No,,,
88,January mean temperature,7.11,3.7,,,
89,July mean temperature,7.12,15,,,
90,Annual precipitation,7.13,986,,,
91,Ellenberg Indicator: Light,7.14,7,,,
92,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
93,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
94,Ellenberg : Moisture,7.15,11,,,
95,Ellenberg : Moisture,7.15,11,,Data calculated for the Czech Republic,
96,Ellenberg : Moisture,7.15,11,,Data calculated for Europe,
97,Ellenberg: pH,7.16,6x,,Data calculated for the Czech Republic,
98,Ellenberg: pH,7.16,7,,,
99,Ellenberg: pH,7.16,,,Data calculated for Europe,
100,Ellenberg Indicator: Nitrogen,7.17,6,,,
101,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
102,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
103,Ellenberg Indicator: Salt,7.18,0,,,
104,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
105,Ellenberg Indicator: Salt,7.18,1,,Data calculated for Europe,
106,Life Form: normal state,7.19,Perennial hydrophyte,,,
107,Clonality: normal state,7.21,Fragmenting as part of normal growth,,,
108,Ellenberg: Temperature,7.23,5,,Data calculated for Europe,
109,Ellenberg: Temperature,7.23,5x,,Data calculated for the Czech Republic,
110,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
