,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,0.96,,,
1,Seed weight: 3. mean (mg),5.34,0.8412,,,
2,Flower colour,5.58,white,"cream, pink",,
3,Petal no,5.59,5,,,
4,Stigma number,5.61,5,,,
5,Stamen number,5.62,5,,,
6,Sepal number,5.63,5,,,
7,Carpel/Style number,5.64,1,,,
8,Inflorescence type,5.65,cluster,,"axillary, sessile",
