,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,5.69,,,
1,Seed weight: 3. mean (mg),5.34,0.0040,,,
2,Flower colour,5.58,white,mauve,,
3,Petal no,5.59,5,,"fused, bilabiate",
4,Petal (sepal) size (cm),5.6,2.5,2-3,,
5,Stigma number,5.61,2,,,
6,Stamen number,5.62,4,,,
7,Sepal number,5.63,4,,fused,
8,Carpel/Style number,5.64,1,,,
9,Inflorescence type,5.65,spike,,"terminal, dense, bracteate",
