,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,4.2,,,
1,Petal no,5.59,4,5,perianth of one whorl,
2,Petal (sepal) size (cm),5.6,0.325,0.3-0.35,perianth of one whorl,
3,Stigma number,5.61,1,2,dioecious,
4,Stamen number,5.62,4,5,dioecious,
5,Sepal number,5.63,0,,perianth of one whorl,
6,Carpel/Style number,5.64,1,20,dioecious,
7,Inflorescence type,5.65,catkin,,,
