,Name,Number,Value,Modifier,Notes,Subspecies
0,Water nutrients,1.01A,eutrophic,,,
1,Water pH: 1. extreme maximum,1.06A,10,,,
2,Water pH: 2. extreme minimum,1.07A,3.5,,,
3,Shade,1.10,Some,,,
4,Altitude: 1. maximum recorded (m),1.12,450,,,
5,Altitude: 2. minimum recorded (m),1.13,0,,,
6,Flow,1.15A,slow,,,
7,Range: 2. european countries where introduced,2.10,"Be, Bu, Cro, CzR, Fr De, Ger, Hu,Irl, It, Ne, Po, Por, Fr, Esp, Sv, UK, Ukr,",,,
8,Range: 3. continents where native,2.11,"N. America, S. America. C. America",,,
9,Range: 4. continents where introduced,2.12,"Asia, Middle East, N. Africa, S. Africa, Oceana",,,
10,Stems: 1. woodiness,3.01,not woody,,,
11,Stems: 2. support,3.02,self supporting,floating,,
12,Height: 3. typical maximum (cm),3.05,3,,,
13,Height: 4. typical minimum (cm),3.06,1,,,
14,Spread,3.07,height < width,1-10 cm,,
15,Heterophylly,3.08,none,,,
16,Leaf shape: 1. type,3.09,compound,appears to be simple,"1 lobe lower, submersed. contains Anabaena",
17,Leaf shape: 2. outline,3.10,entire,,,
18,Leaf shape: 3. pointed/round,3.11,obtuse,,,
19,Leaf shape: 4. length versus breadth,3.12,length = breadth,,,
20,Leaf area (cm2),3.17,0.1-1,,,
21,Root system,3.24,fibrous,,"simple, hanging",
22,Root depth: 1. type,3.25,shallow,,,
23,Root depth: 2. depth (cm),3.26,0.5,,,
24,Root hairs,3.28,present,,,
25,Mature leaf N concentration (mg/g),4.03,18.5,13.4 - 25.7,,
26,Mature leaf P concentration (mg/g),4.04,1.2,0.5 - 1.9,,
27,Heavy metal resistance,4.05,pseudometallophyte,,"cadmium, chromium, copper, nickel and zinc",
28,Carnivory,4.06,does not kill insects,,,
29,Nutrition,4.07,autotrophic,,nitrogen fixing with Anabaena,
30,Response to frost (non-woody tissue),4.09,resistant,,some strains to -10 C,
31,Life-form,5.01,hydrophyte,,,
32,Vegetative reproduction/persistence: 2. pattern,5.06,mat forming,,floating,
33,Chromosome number(s): 1. number,5.25,44,,,
34,Time of seed dispersal (season),5.28,summer,"autumn, 6-9",spores,
35,Dispersal agent,5.38,water,,,
36,Physical defences on leaves,6.02,hairs,,,
37,Ellenberg Indicator: Light,7.14,6,,Data calculated for Europe,
38,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
39,Ellenberg : Moisture,7.15,11,,Data calculated for the Czech Republic,
40,Ellenberg : Moisture,7.15,11,,Data calculated for Europe,
41,Ellenberg: pH,7.16,6x,,Data calculated for the Czech Republic,
42,Ellenberg: pH,7.16,,,Data calculated for Europe,
43,Ellenberg Indicator: Nitrogen,7.17,8,,Data calculated for the Czech Republic,
44,Ellenberg Indicator: Nitrogen,7.17,8,,Data calculated for Europe,
45,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
46,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
47,Ellenberg: Temperature,7.23,8,,Data calculated for the Czech Republic,
48,Ellenberg: Temperature,7.23,8,,Data calculated for Europe,
49,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
