,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,Stems: 1. woodiness,3.01,non-woody,,,
2,Stems: 2. support,3.02,decumbent,-,-,
3,Height: 3. typical maximum (cm),3.05,10,20 (stem length),,
4,Height: 4. typical minimum (cm),3.06,5,10 (stem length),,
5,Spread,3.07,height < width,,,
6,Heterophylly,3.08,none,,,
7,Leaf shape: 1. type,3.09,simple,,,
8,Leaf shape: 2. outline,3.1,lobed,,,
9,Leaf shape: 3. pointed/round,3.11,pointed,,,
10,Leaf shape: 4. length versus breadth,3.12,length=width,,,
11,Leaf shape: 5. leaf base,3.13,cordate,,,
12,Leaf shape: 6. petiole,3.14,petiolate,,,
13,Leaf shape: 8. maximum petiole length (mm),3.16,40,,,
14,Leaf area (cm2),3.17,1-10,,,
15,Leaf longevity: 1. type,3.22,evergreen,,,
16,Photosynthetic pathway,4.02,C3,,,
17,Heavy metal resistance,4.05,none,,,
18,Carnivory,4.06,does not kill insects,-,-,
19,Nutrition,4.07,autotrophic,,,
20,Life-form,5.01,chamaephyte,,,
21,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,,,
22,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
23,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,,,
24,Flowering time: 1. earliest month,5.07,5,,,
25,Flowering time: 2. latest month,5.08,9,,,
26,Pollen vector,5.15,insect,,,
27,Dicliny,5.16,hermaphrodite,,,
28,Fertilization,5.19,cross and self,,,
29,Incompatibility systems,5.22,none,,,
30,Seed/ovule ratio,5.24,14,,,
31,Dispersule size - length of longest axis (mm),5.3,0.7,seed,,
32,Flower colour,5.58,Mauve,"violet, white",,
33,Petal no,5.59,5,2,"2 lipped, fused",
34,Petal (sepal) size (cm),5.6,1.4,1.1-2.5,incl. spur 0.6-0.9,
35,Stigma number,5.61,1,,,
36,Stamen number,5.62,4,,,
37,Sepal number,5.63,5,,,
38,Carpel/Style number,5.64,1,,,
39,Inflorescence type,5.65,solitary,,axillary,
40,Physical defences on leaves,6.02,pubescent,,,
41,Physical defences on stems,6.03,pubescent,,,
42,Physical defences on flowers/fruits,6.04,pubescent,,,
43,Physical defences on buds,6.05,pubescent,,,
