,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,First historical record: 1. date,2.04,1948,-,-,
2,Range: 3. continents where native,2.11,South America,-,-,
3,Range: 4. continents where introduced,2.12,Europe,-,-,
4,SN Index,2.13,.86,-,-,
5,EW Index,2.14,4.15,-,-,
6,Stems: 1. woodiness,3.01,non-woody,-,-,
7,Leaf position,3.02A,submerged,-,-,
8,Spread,3.07,height < width,-,-,
9,Heterophylly,3.08,none,-,-,
10,Leaf shape: 1. type,3.09,simple,-,-,
11,Leaf shape: 2. outline,3.10,entire,-,-,
12,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
13,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
14,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
15,Leaf shape: 6. petiole,3.14,sessile,-,-,
16,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
17,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
18,Leaf area (cm2),3.17,0.1-1,,-,
19,Photosynthetic pathway,4.02,C3,-,-,
20,Heavy metal resistance,4.05,none,-,-,
21,Carnivory,4.06,does not kill insects,-,-,
22,Nutrition,4.07,autotrophic,-,-,
23,Life-form,5.01,hydrophyte,-,-,
24,Pollen: 2. diameter (um),5.13,125,but only female individuals in Britain,-,
25,Pollen vector,5.15,water,but no males in Britain,-,
26,Dicliny,5.16,dioecious,only females however in Britain,-,
27,Fertilization,5.19,no seed produced in Britain,only female individuals occur,-,
28,Seed size - length of longest axis (mm),5.31,2.7,"seed, but no seed produced in Britain",-,
29,Normal method of propagation,5.52,vegetative,-,-,
30,Flower colour,5.58,white,pink,,
31,Petal no,5.59,3,,,
32,Stigma number,5.61,6,,,
33,Stamen number,5.62,9,,,
34,Sepal number,5.63,3,,,
35,Carpel/Style number,5.64,3,,,
36,Inflorescence type,5.65,solitary,,"Axillary, in a spathe",
