,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,5.00,2n=26,,
1,Seed weight: 3. mean (mg),5.34,2.3,,,
2,Flower colour,5.58,yellow,,ray florets,
3,Petal no,5.59,5,many,flowers mistaken for petals,
4,Petal (sepal) size (cm),5.6,0.405,0.33-0.48,disk florets,
5,Petal (sepal) size (cm),5.6,1.95,1.2-2.5,ray florets,
6,Stigma number,5.61,2,,,
7,Stamen number,5.62,5,,fused into a tube,
8,Sepal number,5.63,0,many,sepaloid phyllaries,
9,Carpel/Style number,5.64,1,,,
10,Inflorescence type,5.65,capitulum,,,
