,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1,,,
1,Shade tolerance,1.101,1.56,,,
2,Stomata: 2. density on lower surface(no/mm2),3.2,634,,,
3,Seedling growth rate - maximum (/d),4.01,24.2,,,
4,Drought Tolerance,4.081,4,,,
5,Seed weight: 3. mean (mg),5.34,11.2,,,
6,Seed weight: 3. mean (mg),5.34,6.8,,,
7,Flower colour,5.58,green,"red, maroon",,
8,Petal no,5.59,5,,,
9,Petal (sepal) size (cm),5.6,0.1,,,
10,Stigma number,5.61,3,,,
11,Stamen number,5.62,5,,,
12,Sepal number,5.63,5,,,
13,Carpel/Style number,5.64,3,,,
14,Inflorescence type,5.65,panicle,,"dense, terminal, large",
15,Inflorescence type,5.65,panicle,,"terminal, large",
