,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Status,2.01,native,probably,-,
3,number of European countries in which native,2.17,3,-,-,
4,Stems: 1. woodiness,3.01,non woody,,,
5,Height: 3. typical maximum (cm),3.05,66,culm height,-,
6,Heterophylly,3.08,none,,,
7,Leaf shape: 1. type,3.09,simple,,,
8,Leaf shape: 3. pointed/round,3.11,pointed,,,
9,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
10,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
11,Leaf shape: 6. petiole,3.14,sheathing,,,
12,Root system,3.24,fibrous,,,
13,Ligule,3.33,minute,,,
14,Photosynthetic pathway,4.02,C3,-,-,
15,Heavy metal resistance,4.05,none,-,-,
16,Carnivory,4.06,does not kill insects,-,-,
17,Nutrition,4.07,autotrophic,-,-,
18,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
19,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
20,Chromosome number(s): 1. number,5.25,42,-,-,
21,2C DNA content (pg),5.26,13.96,2n=42,,
22,Flower colour,5.58,green,"brown, purple, white",,
23,Petal no,5.59,0,,,
24,Petal (sepal) size (cm),5.6,0,,,
25,Stigma number,5.61,2,,,
26,Stamen number,5.62,3,,,
27,Sepal number,5.63,0,,,
28,Carpel/Style number,5.64,2,,,
29,Inflorescence type,5.65,panicle,,,
30,"Glume, upper",5.66,0.475,0.3-0.55,"oblong-lanceolate, 3-nerved",
31,Glume lower,5.67,0.3,0.25-0.35,"lanceolate, 1-nerved",
32,Palea,5.68,0.465,0.4-0.53,,
33,Lemma,5.69,0.465,0.4-0.53,awn 0.03-0.19,
34,Rarity Status,7.02,Rare,,,
35,Biome,7.04,Temperate,,,
36,Eastern Limit,7.05,Oceanic,,,
37,Continentality,7.06,Not continental,,,
38,Northern Limit in Britain,7.07,Yes,,,
39,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
40,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
41,Southern European Limit,7.1,No,,,
42,January mean temperature,7.11,3.4,,,
43,July mean temperature,7.12,15,,,
44,Annual precipitation,7.13,1079,,,
45,Ellenberg Indicator: Light,7.14,8,,,
46,Ellenberg : Moisture,7.15,4,,,
47,Ellenberg: pH,7.16,7,,,
48,Ellenberg Indicator: Nitrogen,7.17,2,,,
49,Ellenberg Indicator: Salt,7.18,0,,,
50,Life Form: normal state,7.19,Hemicryptophyte,,,
51,Clonality: normal state,7.21,Tussock forming graminoid,,,
