,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.77,,,
1,Shade tolerance,1.101,2.26,�0.42,,
2,Height: 3. typical maximum (cm),3.05,570,,,
3,Drought Tolerance,4.081,3.31,�0.59,,
4,Seed weight: 3. mean (mg),5.34,27.77,,,
5,Seed weight: 3. mean (mg),5.34,28.57,,,
6,Flower colour,5.58,white,,,
7,Petal no,5.59,5,,,
8,Petal (sepal) size (cm),5.6,1.25,1.0-1.5,,
9,Stigma number,5.61,3,2-5,,
10,Stamen number,5.62,25,20-30,,
11,Sepal number,5.63,5,,,
12,Carpel/Style number,5.64,3,2-5,,
13,Inflorescence type,5.65,corymb,,simple,
14,Ellenberg Indicator: Light,7.14,6x,,Data calculated for the Czech Republic,
15,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
16,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
17,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
18,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
19,Ellenberg: pH,7.16,,,Data calculated for Europe,
20,Ellenberg Indicator: Nitrogen,7.17,5x,,Data calculated for the Czech Republic,
21,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
22,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
23,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
24,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
25,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
26,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
