,Name,Number,Value,Modifier,Notes,Subspecies
0,Status,2.01,naturalised,-,-,
1,Stems: 2. support,3.02,decumbent,-,-,
2,Stems: 2. support,3.02,procumbent,-,-,
3,Height: 3. typical maximum (cm),3.05,50,-,-,
4,Photosynthetic pathway,4.02,C3,-,-,
5,Heavy metal resistance,4.05,none,-,-,
6,Carnivory,4.06,does not kill insects,-,-,
7,Nutrition,4.07,autotrophic,-,-,
8,Seed weight: 3. mean (mg),5.34,0.233,,,
9,Flower colour,5.58,mauve,"white, blue",ligule,
10,Flower colour,5.58,yellow,,disc florets,
11,Petal no,5.59,5,many,flowers mistaken for petals,
12,Petal (sepal) size (cm),5.6,0.5,0.45-0.55,ligule,
13,Petal (sepal) size (cm),5.6,1.2,0.9-1.5,ligule,
14,Stigma number,5.61,2,,,
15,Stamen number,5.62,5,,fused into a tube,
16,Sepal number,5.63,0,many,sepaloid phyllaries,
17,Carpel/Style number,5.64,1,,,
18,Inflorescence type,5.65,capitulum,,,
