,Name,Number,Value,Modifier,Notes,Subspecies
0,Height: 3. typical maximum (cm),3.05,2.5,,,
1,Height: 3. typical maximum (cm),3.05,2.5,,,
2,Stomata: 1. surfaces present,3.19,both,,,
3,Stomata: 2. density on lower surface(no/mm2),3.2,255.4,,,
4,Stomata: 3. density on upper surface (no/mm2),3.21,88.1,,,
5,Seed weight: 3. mean (mg),5.34,0.08,,,
6,Seed weight: 3. mean (mg),5.34,0.1048,,,
7,Seed weight: 3. mean (mg),5.34,0.1048,,,
8,Flower colour,5.58,yellow,,,
9,Petal no,5.59,5,,,
10,Petal (sepal) size (cm),5.6,1.125,1-1.25,,
11,Stigma number,5.61,1,2,,
12,Stamen number,5.62,5,4,,
13,Sepal number,5.63,5,,,
14,Carpel/Style number,5.64,1,,,
15,Inflorescence type,5.65,panicle,,,
16,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
17,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
18,Ellenberg : Moisture,7.15,3,,Data calculated for the Czech Republic,
19,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
20,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
21,Ellenberg: pH,7.16,,,Data calculated for Europe,
22,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
23,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
24,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
25,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
26,Ellenberg: Temperature,7.23,8,,Data calculated for the Czech Republic,
27,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
28,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
