,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,0.17,,,
1,Seed weight: 3. mean (mg),5.34,0.5,,,
2,Seed production: 3. typical range (/plant),5.37,2719,,,
3,Flower colour,5.58,yellow,,ray florets,
4,Flower colour,5.58,yellow,brown,disk florets,
5,Petal no,5.59,5,many,flowers mistaken for petals,
6,Petal (sepal) size (cm),5.6,0.32,0.24-0.4,disk florets,
7,Petal (sepal) size (cm),5.6,1.65,1-2.3,ray florets,
8,Stigma number,5.61,2,,,
9,Stamen number,5.62,5,,fused into a tube,
10,Sepal number,5.63,0,many,sepaloid phyllaries,
11,Carpel/Style number,5.64,1,,,
12,Inflorescence type,5.65,capitulum,,panicle,
