,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,2.75,�0.18,,
1,Shade tolerance,1.101,1.61,�0.28,,
2,Status,2.01,naturalised,-,-,
3,Range: 3. continents where native,2.11,North America,-,-,
4,Stems: 2. support,3.02,self-supporting,-,-,
5,Height: 3. typical maximum (cm),3.05,100,-,-,
6,Leaf shape: 2. outline,3.1,entire,-,-,
7,Leaf area (cm2),3.17,1-10,-,-,
8,Leaf longevity: 1. type,3.22,evergreen,-,-,
9,Photosynthetic pathway,4.02,C3,-,-,
10,Heavy metal resistance,4.05,none,-,-,
11,Carnivory,4.06,does not kill insects,-,-,
12,Nutrition,4.07,autotrophic,-,-,
13,Drought Tolerance,4.081,1.68,�0.22,,
14,Seed weight: 3. mean (mg),5.34,0.0080,,,
15,Flower colour,5.58,pink,,,
16,Petal no,5.59,5,,,
17,Stigma number,5.61,1,,,
18,Stamen number,5.62,5,,,
19,Sepal number,5.63,5,10,,
20,Carpel/Style number,5.64,1,,,
21,Inflorescence type,5.65,corymbose raceme,,sub-terminal,
