,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.35,�0.26,,
1,Shade tolerance,1.101,1.27,�0.27,,
2,Stomata: 1. surfaces present,3.19,both,,,
3,Stomata: 2. density on lower surface(no/mm2),3.2,233.7,� 6,,
4,Stomata: 3. density on upper surface (no/mm2),3.21,50,� 2,,
5,Drought Tolerance,4.081,1.77,�0.23,,
6,2C DNA content (pg),5.26,0.99,,,
7,2C DNA content (pg),5.26,0.99,2n=38,,
8,Flower colour,5.58,green,,,
9,Petal no,5.59,0,,,
10,Petal (sepal) size (cm),5.6,0,,,
11,Stigma number,5.61,2,,,
12,Stamen number,5.62,50,40-60,,
13,Sepal number,5.63,0,,,
14,Carpel/Style number,5.64,1,,,
15,Inflorescence type,5.65,catkin,,,
