,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1,�0,,
1,Shade tolerance,1.101,3,,,
2,Height: 3. typical maximum (cm),3.05,265,,,
3,Drought Tolerance,4.081,4,,,
4,2C DNA content (pg),5.26,0.40,,,
5,2C DNA content (pg),5.26,0.40,2n=18,,
6,Seed weight: 3. mean (mg),5.34,0.4,,,
7,Seed weight: 3. mean (mg),5.34,0.51,,,
8,Flower colour,5.58,white,pink,,
9,Petal no,5.59,5,,,
10,Petal (sepal) size (cm),5.6,0.5,,,
11,Stigma number,5.61,4,3-5,,
12,Stamen number,5.62,25,30-40,,
13,Sepal number,5.63,5,,,
14,Carpel/Style number,5.64,4,3-5,,
15,Inflorescence type,5.65,raceme,,corymbose,
