,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Shade,1.1,none,-,-,
2,Status,2.01,native,F. juncifolia,-,
3,Range: 3. continents where native,2.11,Europe,F. juncifolia,-,
4,SN Index,2.13,2.95,-,-,
5,EW Index,2.14,3.19,-,-,
6,British distribution (post 1949 records),2.15,52,-,-,
7,number of European countries in which native,2.17,5,-,-,
8,Stems: 1. woodiness,3.01,non-woody,F. juncifolia,-,
9,Stems: 2. support,3.02,self-supporting,F. juncifolia,-,
10,Height: 3. typical maximum (cm),3.05,90,F. juncifolia,-,
11,Spread,3.07,height = width,F. juncifolia,-,
12,Heterophylly,3.08,none,F. juncifolia,-,
13,Leaf shape: 1. type,3.09,simple,F. juncifolia,-,
14,Leaf shape: 2. outline,3.1,entire,F. juncifolia,-,
15,Leaf shape: 2. outline,3.1,entire,,,
16,Leaf shape: 3. pointed/round,3.11,pointed,F. juncifolia,-,
17,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,F. juncifolia,-,
18,Leaf shape: 5. leaf base,3.13,parallel-sided,F. juncifolia,-,
19,Leaf shape: 6. petiole,3.14,sheathing,F. juncifolia,-,
20,Leaf shape: 7. minimum petiole length (mm),3.15,0,F. juncifolia,-,
21,Leaf shape: 8. maximum petiole length (mm),3.16,0,F. juncifolia,-,
22,Root system,3.24,fibrous,,,
23,Photosynthetic pathway,4.02,C3,-,-,
24,Heavy metal resistance,4.05,none,-,-,
25,Carnivory,4.06,does not kill insects,-,-,
26,Nutrition,4.07,autotrophic,-,-,
27,Life-form,5.01,hemicryptophyte,F. juncifolia,-,
28,Longevity of stems (yrs),5.02,<1,-,-,
29,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,F. juncifolia,-,
30,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
31,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
32,Flowering time: 1. earliest month,5.07,6,F. juncifolia,-,
33,Flowering time: 2. latest month,5.08,7,F. juncifolia,-,
34,Pollen vector,5.15,wind,F. juncifolia,-,
35,Inbreeding (%),5.21,97,-,-,
36,Chromosome number(s): 1. number,5.25,56,F. juncifolia,-,
37,Seed weight: 3. mean (mg),5.34,0.8657895,,,
38,Normal method of propagation,5.52,seed and vegetative,-,-,
