,Name,Number,Value,Modifier,Notes,Subspecies
0,Waterlogging tolerance,1.021,1.27,�0.14,,
1,Waterlogging tolerance,1.021,2.63,�0.37,,
2,Height: 3. typical maximum (cm),3.05,1500,,,
3,Drought Tolerance,4.081,1.77,�0.23,,
4,Longevity of stems (yrs),5.02,150,,,
5,Age at first flowering,5.03,5-20 yrs,9,,
6,Seed weight: 3. mean (mg),5.34,0.24,,,
7,Seed weight: 3. mean (mg),5.34,0.24,,,
8,Flower colour,5.58,green,,,
9,Petal no,5.59,0,,,
10,Petal (sepal) size (cm),5.6,0,,,
11,Stigma number,5.61,2,,,
12,Stamen number,5.62,25,20-30,,
13,Sepal number,5.63,0,,,
14,Carpel/Style number,5.64,1,,,
15,Inflorescence type,5.65,catkin,,,
