,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Salinity,1.05,saline,-,-,
3,Soil pH: 1. extreme maximum,1.06,8.1,-,-,
4,Soil pH: 2. extreme minimum,1.07,6.2,-,-,
5,Soil pH: 4. typical minimum,1.09,6.8,-,-,
6,Shade,1.1,none,-,-,
7,Altitude: 1. maximum recorded (m),1.12,45,-,-,
8,Altitude: 1. maximum recorded (m),1.12,5,-,-,
9,Altitude: 2. minimum recorded (m),1.13,0,-,-,
10,Altitude: 4. typical minimum (m),1.14,3,-,-,
11,Status,2.01,native,-,-,
12,Typical abundance where naturally occurring,2.02,frequent,-,-,
13,First historical record: 1. date,2.04,1633,-,-,
14,First historical record: 2. site,2.05,Hampshire,-,-,
15,Range: 3. continents where native,2.11,Africa,-,-,
16,Range: 3. continents where native,2.11,Europe,-,-,
17,Range: 3. continents where native,2.11,Macaronesia,-,-,
18,SN Index,2.13,1.24,-,-,
19,EW Index,2.14,2.95,-,-,
20,British distribution (post 1949 records),2.15,28,-,-,
21,number of European countries in which native,2.17,10,-,-,
22,Stems: 1. woodiness,3.01,woody at base,-,-,
23,Stems: 2. support,3.02,procumbent,-,-,
24,Height: 3. typical maximum (cm),3.05,15,-,-,
25,Spread,3.07,height < width,-,-,
26,Heterophylly,3.08,none,-,-,
27,Leaf shape: 1. type,3.09,simple,-,-,
28,Leaf shape: 2. outline,3.1,entire,-,-,
29,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
30,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
31,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
32,Leaf shape: 6. petiole,3.14,sessile,-,-,
33,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
34,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
35,Leaf area (cm2),3.17,<0.1,-,-,
36,Stomata: 1. surfaces present,3.19,lower,-,-,
37,Leaf longevity: 1. type,3.22,evergreen,-,-,
38,Leaf longevity: 2. number of months,3.23,>24,-,-,
39,Root system,3.24,tap root,-,-,
40,Root depth: 1. type,3.25,shallow,-,-,
41,Root depth: 2. depth (cm),3.26,10-50,-,-,
42,Root hairs,3.28,present,-,-,
43,Photosynthetic pathway,4.02,C3,-,-,
44,Heavy metal resistance,4.05,none,-,-,
45,Carnivory,4.06,does not kill insects,-,-,
46,Nutrition,4.07,autotrophic,-,-,
47,Response to drought,4.08,resists,-,-,
48,Response to frost (non-woody tissue),4.09,resistant,-,-,
49,Life-form,5.01,chamaephyte,-,-,
50,Mono/poly-carpic,5.04,polycarpic,-,-,
51,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
52,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
53,Flowering time: 1. earliest month,5.07,6,-,-,
54,Flowering time: 2. latest month,5.08,9,-,-,
55,Flowering time: 3. peak month,5.09,7,-,-,
56,Flowering time: 3. peak month,5.09,8,-,-,
57,Pollen vector,5.15,insect,-,-,
58,Dicliny,5.16,hermaphrodite,-,-,
59,Dichogamy,5.17,weakly protandrous,-,-,
60,Fertilization,5.19,normally cross,-,-,
61,Chromosome number(s): 1. number,5.25,30,-,-,
62,Time of seed dispersal (season),5.28,autumn,-,-,
63,Time of seed dispersal (season),5.28,winter,-,-,
64,Annual seed dispersal,5.29,regular,-,-,
65,Dispersule size - length of longest axis (mm),5.3,0.7,seed,-,
66,Seed size - length of longest axis (mm),5.31,0.7,seed,-,
67,Seed weight: 3. mean (mg),5.34,0.09,-,-,
68,Seed weight: 3. mean (mg),5.34,1.217,,,
69,Seed production: 1. maximum (/flower),5.35,14,-,-,
70,Seed production: 2. typical range (/flower),5.36,1-10,-,-,
71,Seed production: 3. typical range (/plant),5.37,100-1000,-,-,
72,Dispersal agent,5.38,rainwash,-,-,
73,Time of germination (season),5.39,spring,-,-,
74,Time of germination (season),5.39,spring,-,-,
75,After-ripening requirement,5.4,none,-,-,
76,Germination requirements 1. chilling,5.45,none,-,-,
77,Germination requirements 2. light,5.46,partial,speeds up germination,-,
78,Germination type,5.48,epigeal,-,-,
79,Seed viability,5.49,much non-viable,-,-,
80,Normal method of propagation,5.52,seed,-,-,
81,Normal method of propagation,5.52,seed and vegetative,-,-,
82,Flower colour,5.58,pink,white,,
83,Petal no,5.59,5,,,
84,Petal (sepal) size (cm),5.6,0.275,0.25-0.3,,
85,Stigma number,5.61,3,,,
86,Stamen number,5.62,6,,,
87,Sepal number,5.63,5,,,
88,Carpel/Style number,5.64,1,,,
89,Inflorescence type,5.65,solitary,,,
90,Physical defences on leaves,6.02,glabrous,upper epidermis,-,
91,Physical defences on leaves,6.02,soft hairs,lower epidermis,-,
92,Rarity Status,7.02,Scarce,,,
93,Change Index,7.03,0.03,,,
94,Biome,7.04,Southern Temperate,,,
95,Eastern Limit,7.05,Suboceanic,,,
96,Continentality,7.06,Not continental,,,
97,Northern Limit in Britain,7.07,Yes,,,
98,"Northern European Limit (Lat,5C band)",7.08,50-55,,,
99,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
100,Southern European Limit,7.1,No,,,
101,January mean temperature,7.11,4.4,,,
102,July mean temperature,7.12,16.5,,,
103,Annual precipitation,7.13,680,,,
104,Ellenberg Indicator: Light,7.14,9,,,
105,Ellenberg : Moisture,7.15,8,,,
106,Ellenberg: pH,7.16,8,,,
107,Ellenberg Indicator: Nitrogen,7.17,5,,,
108,Ellenberg Indicator: Salt,7.18,5,,,
109,Life Form: normal state,7.19,Chamaephyte,,,
110,Clonality: normal state,7.21,Little or no vegetative spread,,,
