,Name,Number,Value,Modifier,Notes,Subspecies
0,Exposure,1.11,sheltered,-,-,
1,Altitude: 1. maximum recorded (m),1.12,1000,-,-,
2,Status,2.01,native,-,-,
3,Typical abundance where naturally occurring,2.02,scattered,-,-,
4,Height: 1. extreme maximum (cm),3.03,40,-,-,
5,Height: 2. extreme minimum (cm),3.04,4,-,-,
6,Height: 3. typical maximum (cm),3.05,20,-,-,
7,Heterophylly,3.08,none,-,-,
8,Leaf shape: 1. type,3.09,compound,-,-,
9,Leaf shape: 2. outline,3.1,crenate-dentate,-,-,
10,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
11,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
12,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
13,Leaf shape: 5. leaf base,3.13,truncate,-,-,
14,Leaf shape: 6. petiole,3.14,petiolate,-,-,
15,Leaf shape: 7. minimum petiole length (mm),3.15,8,-,-,
16,Leaf shape: 8. maximum petiole length (mm),3.16,80,-,-,
17,Leaf longevity: 1. type,3.22,hibernal,-,-,
18,Leaf longevity: 2. number of months,3.23,6-12,-,-,
19,Root system,3.24,adventitious,-,-,
20,Carnivory,4.06,does not kill insects,-,-,
21,Nutrition,4.07,autotrophic,-,-,
22,Life-form,5.01,hemicryptophyte,-,-,
23,Longevity of stems (yrs),5.02,10-100,-,-,
24,Mono/poly-carpic,5.04,polycarpic,-,-,
25,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
26,Flowering time: 1. earliest month,5.07,6,-,-,
27,Flowering time: 2. latest month,5.08,9,-,-,
28,Flowering time: 3. peak month,5.09,7,-,-,
29,Chromosome number(s): 1. number,5.25,72,-,-,
30,Physical defences on leaves,6.02,glabrous,-,-,
31,Physical defences on stems,6.03,Scales,-,-,
32,Ellenberg Indicator: Light,7.14,4,,Data calculated for Europe,
33,Ellenberg Indicator: Light,7.14,4x,,Data calculated for the Czech Republic,
34,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
35,Ellenberg : Moisture,7.15,6,,Data calculated for Europe,
36,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
37,Ellenberg: pH,7.16,8,,Data calculated for Europe,
38,Ellenberg Indicator: Nitrogen,7.17,3x,,Data calculated for the Czech Republic,
39,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
40,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
41,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
42,Ellenberg: Temperature,7.23,4,,Data calculated for the Czech Republic,
43,Ellenberg: Temperature,7.23,4,,Data calculated for Europe,
44,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
