,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 1. water table,1.02,periodically high,,,
1,Soil moisture: 1. water table,1.02,permanently high,,,
2,Waterlogging tolerance,1.021,2.12,�0.15,,
3,Soil moisture: 2. drainage,1.03,free-draining,,,
4,Soil moisture: 2. drainage,1.03,slow-draining,,,
5,Salinity,1.05,salt tolerant,,,
6,Shade,1.1,light,,,
7,Shade tolerance,1.101,2.86,�0.14,,
8,Range: 2. european countries where introduced,2.1,"Au, Be, Cz, Dk, Est, Fi, De, Fr, Hu, Irl, It, La, Ru, Sv, He",,,
9,Range: 3. continents where native,2.11,N. America,,,
10,Range: 4. continents where introduced,2.12,"Eu, Australasia",,,
11,Stems: 1. woodiness,3.01,woody,,,
12,Stems: 2. support,3.02,self supporting,,,
13,Height: 1. extreme maximum (cm),3.03,600,,,
14,Height: 2. extreme minimum (cm),3.04,100,,,
15,Height: 3. typical maximum (cm),3.05,250,,,
16,Spread,3.07,ht < width,,,
17,Heterophylly,3.08,none,,,
18,Leaf shape: 1. type,3.09,simple,,,
19,Leaf shape: 3. pointed/round,3.11,acuminate,,,
20,Leaf shape: 4. length versus breadth,3.12,1-3 x as long as broad,,,
21,Leaf shape: 5. leaf base,3.13,rounded,,,
22,Leaf shape: 6. petiole,3.14,petiolate,,,
23,Leaf shape: 7. minimum petiole length (mm),3.15,10,,,
24,Leaf shape: 8. maximum petiole length (mm),3.16,25,,,
25,Carnivory,4.06,does ot kill insects,,,
26,Nutrition,4.07,autotrophic,,,
27,Drought Tolerance,4.081,2.48,�0.27,,
28,Life-form,5.01,phanerophyte,Mega- and Meso-,,
29,Longevity of stems (yrs),5.02,10-100,,,
30,Flowering time: 1. earliest month,5.07,5,,USA,
31,Flowering time: 2. latest month,5.08,6,,USA,
32,Flowering time: 3. peak month,5.09,7,,USA,
33,Flowering time: 3. peak month,5.09,9,,,
34,Pollen vector,5.15,unsects,,,
35,Chromosome number(s): 1. number,5.25,22,,,
36,Seed weight: 3. mean (mg),5.34,27.09,,,
37,Flower colour,5.58,cream,"white, yellow",,
38,Petal no,5.59,4,,,
39,Petal (sepal) size (cm),5.6,0.3,0.2-0.4,,
40,Stigma number,5.61,1,,,
41,Stamen number,5.62,4,,,
42,Sepal number,5.63,4,,,
43,Carpel/Style number,5.64,1,,,
44,Inflorescence type,5.65,corymbose cyme,,terminal,
45,Inflorescence type,5.65,cyme,,corymbose,
46,Physical defences on leaves,6.02,hairy,appressed pubescent on abaxial surface,,
47,Ellenberg Indicator: Light,7.14,6,,Data calculated for the Czech Republic,
48,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
49,Ellenberg : Moisture,7.15,6,,Data calculated for the Czech Republic,
50,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
51,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
52,Ellenberg: pH,7.16,,,Data calculated for Europe,
53,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
54,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
55,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
56,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
57,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
58,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
59,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
