,Name,Number,Value,Modifier,Notes,Subspecies
0,Pollen: 2. diameter (um),5.13,137.6,,,
1,2C DNA content (pg),5.26,1.10,,,
2,Seed weight: 3. mean (mg),5.34,144.8,,,
3,Flower colour,5.58,yellow,,,
4,Petal no,5.59,5,,,
5,Petal (sepal) size (cm),5.6,7,3-11,,
6,Stigma number,5.61,3,"2, 0",,
7,Stamen number,5.62,3,0,,
8,Sepal number,5.63,5,,,
9,Carpel/Style number,5.64,1,0,,
10,Inflorescence type,5.65,solitary,,axillary,
11,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
12,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
13,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
14,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
15,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
16,Ellenberg: pH,7.16,,,Data calculated for Europe,
17,Ellenberg Indicator: Nitrogen,7.17,8,,Data calculated for the Czech Republic,
18,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
19,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
20,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
21,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
22,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
23,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
