id,species
920007265,Crocus kotschyanus
1880070310,Crocus longiflorus
1880070340,Crocus nudiflorus
1880070420,Crocus pulchellus
1880070330,Crocus serotinus
1880070130,Crocus sieberi
1880070410,Crocus speciosus
1880070080,Crocus tommasinianus
1880070070,Crocus vernus
582,Crocus vernus subsp. vernus
920003417,Crocus vernus x tommasinianus
920003413,Crocus x stellaris = C. angustifolius x C. flavus
1440070010,Cruciata laevipes
9007001,Cryptogramma crispa
270040010,Cryptomeria japonica
570290010,Silene baccifera
1170050010,Cucumis melo
1170050030,Cucumis sativus
1170060030,Cucurbita maxima
1170060010,Cucurbita pepo
810430020,Cullen americanum
1290580010,Cuminum cyminum
280010020,Cupressus macrocarpa
1460010020,Cuscuta campestris
1460010120,Cuscuta epithymum
1460010060,Cuscuta europaea
1350070070,Cyclamen coum
1350070010,Cyclamen hederifolium
1350070040,Cyclamen repandum
800250010,Cydonia oblonga
1540150060,Cymbalaria hepaticifolia
1540150010,Cymbalaria muralis
5921,Cymbalaria muralis subsp. muralis
1540150050,Cymbalaria pallida
1691260050,Cynara cardunculus
1931260010,Cynodon dactylon
920007272,Cynodon incompletus
1480340040,Cynoglossum germanicum
1480340010,Cynoglossum officinale
920007273,Cynoglottis barrelieri
1930280010,Cynosurus cristatus
1930280020,Cynosurus echinatus
1990070080,Cyperus eragrostis
1990070110,Cyperus fuscus
1990070030,Cyperus longus
2030010010,Cypripedium calceolus
190020010,Cyrtomium falcatum
18004004,Cystopteris dickieana
18004001,Cystopteris fragilis
18004005,Cystopteris montana
810120060,Cytisus multiflorus
810110018,Cytisus nigricans
810120200,Cytisus scoparius
810120170,Cytisus striatus
1320110010,Daboecia cantabrica
1930260010,Dactylis glomerata
920000606,Dactylis polygama
920003229,Dactyloctenium radulans
2030190120,Dactylorhiza fuchsii
2030190040,Dactylorhiza incarnata
2030190110,Dactylorhiza maculata
2030190060,Dactylorhiza kerryensis
2030190061,Dactylorhiza praetermissa
2030190062,Dactylorhiza purpurella
2030190080,Dactylorhiza traunsteinerioides
2030190081,Dactylorhiza lapponica
920008034,Dahlia pinnata
1700060010,Damasonium alisma
1931110010,Danthonia decumbens
1070010040,Daphne laureola
1070010010,Daphne mezereum
920002648,Darmera peltata
1520140020,Datura ferox
1520140010,Datura stramonium
1291080080,Daucus carota
920005475,Daucus carota subsp. sativus
920008036,Daucus glochidiatus
920004362,Delairea odorata
1930740010,Deschampsia cespitosa
1930740050,Deschampsia flexuosa
1930740030,Deschampsia setacea
680040010,Descurainia sophia
750020010,Deutzia scabra
570360890,Dianthus armeria
570360080,Dianthus barbatus
570360280,Dianthus gratianopolitanus
570360650,Dianthus caryophyllus
9207907,Dianthus caryophyllus x gratianopolitanus x plumarius
920007277,Dianthus caryophyllus x plumarius
570360630,Dianthus deltoides
920007906,Dianthus gratianopolitanus x caryophyllus
920005336,Dianthus gratianopolitanus x plumarius
570360520,Dianthus plumarius
1300010010,Diapensia lapponica
660080020,Dicentra formosa
1460030010,Dichondra micrantha
910002503,Dicksonia antarctica
1540170060,Digitalis lutea
1540170020,Digitalis purpurea
1931370030,Digitaria ciliaris
1931370040,Digitaria ischaemum
1931370020,Digitaria sanguinalis
2004002,Diphasiastrum complanatum
2004003,Diphasiastrum alpinum
680870080,Diplotaxis erucoides
680870090,Diplotaxis muralis
680870040,Diplotaxis tenuifolia
1670030030,Dipsacus fullonum
920003423,Dipsacus fullonum x sativus
1670030040,Dipsacus laciniatus
1670030070,Dipsacus pilosus
1670030020,Dipsacus sativus
1670030080,Dipsacus strigosus
920003420,Dipsacus x pseudosilvester = D. fullonum x D. laciniatus
520060010,Disphyma crassifolium
1690320020,Dittrichia graveolens
1690320010,Dittrichia viscosa
1690940030,Doronicum columnae
1690940080,Doronicum pardalianches
1690940060,Doronicum plantagineum
920000649,Doronicum x excelsum = D. pardalianches x D. plantagineum x D. columnae
649,Doronicum x willdenowii = D. pardalianches x D. plantagineum
920007281,Downingia elegans
680590010,Draba aizoides
680590380,Draba incana
680590390,Draba muralis
680590280,Draba norvegica
1950100010,Dracunculus vulgaris
520080019,Drosanthemum floribundum
710020020,Drosera longifolia
710020030,Drosera intermedia
710020010,Drosera rotundifolia
800160010,Dryas octopetala
19003003,Dryopteris oreades
19003014,Dryopteris aemula
19003002,Dryopteris affinis
19003017,Dryopteris carthusiana
19003019,Dryopteris cristata
19003009,Dryopteris dilatata
19003010,Dryopteris expansa
19003001,Dryopteris filix-mas
19003011,Dryopteris remota
19003006,Dryopteris submontana
800220010,Potentilla indica
480030040,Dysphania ambrosioides
920007993,Dysphania carinata
1170020010,Ecballium elaterium
920003262,Echinochloa colona
1931340020,Echinochloa crus-galli
920003261,Echinochloa esculenta
920003277,Echinochloa frumentacea
1691100090,Echinops bannaticus
1691100080,Echinops exaltatus
1691100070,Echinops sphaerocephalus
1480140110,Echium plantagineum
920007285,Echium pininana
1480140100,Echium vulgare
1720040010,Egeria densa
920008055,Ehrharta stipoides
920003428,Elaeagnus macrophylla
920007287,Elaeagnus umbellata
1150020070,Elatine hexandra
1150020020,Elatine hydropiper
1990040030,Eleocharis acicularis
1990040100,Eleocharis mamillata subsp. austriaca
1990040140,Eleocharis multicaulis
1990040080,Eleocharis palustris
1990040020,Eleocharis parvula
1990040010,Eleocharis quinqueflora
1990040120,Eleocharis uniglumis
1990010168,Eleogiton fluitans
1931240010,Eleusine indica
920003209,Eleusine indica subsp. africana
32092,Eleusine indica subsp. indica
920003228,Eleusine multiflora
1931240020,Eleusine tristachya
1720050020,Elodea callitrichoides
1720050010,Elodea canadensis
1720050030,Elodea nuttallii
1930470010,Leymus arenarius
920003112,Elymus scabrus
1330020010,Empetrum nigrum
1830280010,Hyacinthoides non-scripta
1230050268,Epilobium ciliatum
1230050120,Epilobium tetragonum
1230050230,Epilobium alsinifolium
1230050200,Epilobium anagallidifolium
1230050279,Epilobium brunnescens
2777,Epilobium ciliatum x lanceolatum
1230050050,Epilobium hirsutum
920002638,Epilobium komarovianum
1230050100,Epilobium lanceolatum
1230050080,Epilobium montanum
1230050130,Epilobium obscurum
1230050150,Epilobium palustre
1230050060,Epilobium parviflorum
920002639,Epilobium pedunculare
1230050140,Epilobium roseum
4474,Epilobium x brunnatum = E. ciliatum x E. brunnescens
3430,Epilobium x chateri = E. palustre x E. brunnescens
4475,Epilobium x confusilobum = E. montanum x E. brunnescens
2762,Epilobium x floridulum = E. parviflorum x E. ciliatum
2786,Epilobium x fossicola = E. ciliatum x E. palustre
2771,Epilobium x interjectum = E. montanum x E. ciliatum
2783,Epilobium x mentiens = E. tetragonum x E. ciliatum
920002757,Epilobium x novae-civitatis = E. hirsutum x E. ciliatum
2779,Epilobium x nutantiflorum = E. roseum x E. ciliatum
3429,Epilobium x obscurescens = E. obscurum x E. brunnescens
2785,Epilobium x vicinum = E. obscurum x E. ciliatum
2030020080,Epipactis atrorubens
2030020070,Epipactis phyllanthes
2030020030,Epipactis leptochila
2030020020,Epipactis helleborine
2030020010,Epipactis palustris
2030020060,Epipactis purpurata
2030020109,Epipactis youngiana
2030050010,Epipogium aphyllum
5001009,Equisetum arvense
5001005,Equisetum fluviatile
5001001,Equisetum hyemale
5001006,Equisetum palustre
5001008,Equisetum pratense
5001002,Equisetum ramosissimum
5001007,Equisetum sylvaticum
5001010,Equisetum telmateia
5001003,Equisetum variegatum
1931210040,Eragrostis cilianensis
920007296,Eragrostis curvula
1931210050,Eragrostis minor
920003199,Eragrostis parviflora
1931210010,Eragrostis pilosa
920003203,Eragrostis tef
610020010,Eranthis hyemalis
520080010,Erepsia heteropetala
1320010090,Erica arborea
1320010020,Erica ciliaris
1320010060,Erica cinerea
1320010150,Erica erigena
1320010100,Erica lusitanica
1320010030,Erica mackaiana
1320010050,Erica terminalis
1320010040,Erica tetralix
1320010110,Erica vagans
920007298,Erica x darleyensis = E. erigena x E. carnea
1690080030,Erigeron acris
1690080010,Erigeron annuus
1690080110,Erigeron borealis
1690080189,Erigeron glaucus
1690080020,Erigeron karvinskianus
920007300,Erigeron philadelphicus
1540180010,Erinus alpinus
1920010010,Eriocaulon aquaticum
920003293,Eriochloa pseudoacrotricha
1990030010,Eriophorum angustifolium
1990030030,Eriophorum gracile
1990030020,Eriophorum latifolium
1990030040,Eriophorum vaginatum
830020140,Erodium botrys
920008058,Erodium brachycarpum
830020040,Erodium chium
830020250,Erodium cicutarium
830020251,Erodium lebelii
920008060,Erodium crinitum
920007829,Erodium cygnorum
78292,Erodium cygnorum subsp. glandulosum
920008061,Erodium malacoides
920003438,Erodium manescavii
830020080,Erodium maritimum
830020260,Erodium moschatum
680600013,Erophila glabrescens
680600011,Erophila majuscula
680600010,Erophila verna
680900010,Eruca vesicaria
680910040,Erucastrum gallicum
1290070240,Eryngium campestre
920007302,Eryngium giganteum
1290070080,Eryngium maritimum
1290070100,Eryngium planum
680180380,Erysimum cheiranthoides
920004485,Erysimum x marshallii = E. decumbens x E. perofskianum
1830210010,Erythronium dens-canis
760010020,Escallonia macrantha
761,Eschscholzia californica
1210020090,Eucalyptus globulus
920008065,Eucalyptus gunnii
920008066,Eucalyptus johnstonii
920007304,Eucalyptus pulchella
1000010010,Euonymus europaeus
1000010050,Euonymus japonicus
1000010020,Euonymus latifolius
1690010010,Eupatorium cannabinum
870071030,Euphorbia amygdaloides
870071050,Euphorbia characias
920007121,Euphorbia characias subsp. characias
870070130,Euphorbia corallioides
870071010,Euphorbia cyparissias
870070340,Euphorbia dulcis
870070990,Euphorbia esula
870070640,Euphorbia exigua
870070550,Euphorbia helioscopia
870070220,Euphorbia hyberna
870070600,Euphorbia lathyris
870070060,Euphorbia maculata
870070300,Euphorbia oblongata
870070940,Euphorbia paralias
870070020,Euphorbia peplis
870070670,Euphorbia peplus
870070500,Euphorbia platyphyllos
870070720,Euphorbia portlandica
870070510,Euphorbia stricta
920003443,Euphorbia waldsteinii
920003440,Euphorbia x gayeri = E. cyparissias x E. waldsteinii
920007306,Euphorbia x pseudoesula = E. esula x E. cyparissias
920002998,Euphorbia x pseudovirgata = E. esula x E. waldsteinii
1540290050,Euphrasia officinalis subsp. anglica
1540290110,Euphrasia arctica
1540290270,Euphrasia cambrica
1540290320,Euphrasia campbelliae
1540290160,Euphrasia confusa
1540290260,Euphrasia foulaensis
1540290250,Euphrasia frigida
1540290346,Euphrasia heslop-harrisonii
1540290290,Euphrasia marshallii
1540290330,Euphrasia micrantha
1540290130,Euphrasia nemorosa
1540290120,Euphrasia tetraquetra
1540290030,Euphrasia officinalis
1540290000,Euphrasia officinalis agg.
1540290280,Euphrasia ostenfeldii
1540290150,Euphrasia pseudokerneri
1540290040,Euphrasia rivularis
1540290300,Euphrasia rotundifolia
1540290410,Euphrasia salisburgensis
1540290340,Euphrasia scottica
470050010,Fagopyrum esculentum
360010010,Fagus sylvatica
1290700010,Falcaria vulgaris
810570010,Trifolium ornithopodioides
470030030,Fallopia baldschuanica
470030028,Fallopia dumetorum
470040010,Fallopia japonica
470040020,Fallopia sachalinensis
920004336,Fallopia x bohemica = F. japonica x F. sachalinensis
920007358,Fallopia x conollyana = F. japonica x F. baldschuanica
920007680,Fargesia spathacea
920004390,Fascicularia bicolor
920003462,Fatsia japonica
1290860010,Ferula communis
1930040060,Festuca altissima
1930040730,Festuca arenaria subsp. oraria
1930040100,Festuca arundinacea
920004470,Festuca arundinacea x Lolium multiflorum
1930041140,Festuca lemanii
1930041680,Festuca brevipila
1930041160,Festuca longifolia
1930040660,Festuca rubra
1930041020,Festuca filiformis
1930040230,Festuca gautieri
1930040080,Festuca gigantea
1930041030,Festuca ovina
1930040560,Festuca heterophylla
1930040090,Festuca pratensis
920000825,Festuca rubra subsp. megastachys
920002905,Festuca rubra x Vulpia myuros
1930041500,Festuca vivipara
610190830,Ficaria verna
380040010,Ficus carica
1690220018,Gnaphalium uliginosum
1690130050,Filago lutescens
920000829,Filago gallica
1690130010,Filago vulgaris
1690150038,Filago minima
1690130070,Filago pyramidata
9207362,Filipendula camtschatica
800060020,Filipendula ulmaria
800060010,Filipendula vulgaris
1290400010,Foeniculum vulgare
920007363,Forsythia x intermedia = F. suspensa x F. viridissima
800210050,Fragaria ananassa
800210020,Fragaria moschata
800210010,Fragaria vesca
1030040010,Frangula alnus
1140010050,Frankenia laevis
1390040030,Fraxinus excelsior
920007364,Freesia x hybrida
1830230010,Fritillaria meleagris
920007365,Fuchsia 'Corallina' = F. cordifolia x F. globosa
1230010010,Fuchsia magellanica
660120140,Fumaria bastardii
660120090,Fumaria capreolata
660120230,Fumaria densiflora
660120150,Fumaria reuteri
660120170,Fumaria muralis
660120020,Fumaria occidentalis
660120250,Fumaria officinalis
920000854,Fumaria officinalis subsp. officinalis
854,Fumaria officinalis subsp. wirtgenii
920007367,Fumaria officinalis x densiflora
920007368,Fumaria officinalis x parviflora
660120330,Fumaria parviflora
660120110,Fumaria purpurea
660120310,Fumaria vaillantii
920855,Fumaria x painteri = F. muralis x F. officinalis
1830200210,Gagea bohemica
1830200030,Gagea lutea
920007369,Gaillardia x grandiflora = G. aristata x G. pulchella
1850040050,Galanthus caucasicus
1850040030,Galanthus elwesii
920003464,Galanthus elwesii x plicatus
1850040040,Galanthus woronowii
1850040010,Galanthus nivalis
920007371,Galanthus nivalis x elwesii
920007372,Galanthus nivalis x plicatus
1850040020,Galanthus plicatus
920003466,Galanthus reginae-olgae
810570290,Trifolium fragiferum
810320010,Galega officinalis
1510120010,Lamiastrum galeobdolon
1510100040,Galeopsis angustifolia
1510100090,Galeopsis bifida
1510100010,Galeopsis segetum
1510100060,Galeopsis speciosa
1510100080,Galeopsis tetrahit
1690520020,Galinsoga quadriradiata
1690520010,Galinsoga parviflora
1440051320,Galium aparine
1440050060,Galium boreale
1440050150,Galium constrictum
1440050160,Galium palustre
1440050380,Galium mollugo
1440051390,Galium parisiense
1440051030,Galium pumilum
1440051180,Galium saxatile
1440051310,Galium spurium
1440051090,Galium sterneri
1440051330,Galium tricornutum
1440050130,Galium uliginosum
1440050260,Galium verum
1440050270,Galium x pomeranicum = G. verum x G. mollugo
920003024,Gastridium phleoides
1930880010,Gastridium ventricosum
1930660010,Gaudinia fragilis
1320150010,Gaultheria mucronata
920007374,Gaultheria procumbens
1320140010,Gaultheria shallon
920007375,Gaultheria x wisleyensis = G. shallon x G. mucronata
1691040010,Gazania rigens
810160510,Genista aetnensis
810160280,Genista anglica
810160350,Genista hispanica
920007378,Genista monspessulana
810160160,Genista pilosa
810160010,Genista tinctoria
1400060100,Gentianella amarella
1400050060,Gentiana asclepiadea
1400060080,Gentianella campestris
1400060030,Gentianopsis ciliata
1400050150,Gentiana clusii
1400060190,Gentianella germanica
1400050280,Gentiana nivalis
1400050070,Gentiana pneumonanthe
1400060110,Gentianella uliginosa
1400050220,Gentiana verna
1400060120,Gentianella anglica
830010340,Geranium columbinum
830010350,Geranium dissectum
830010090,Geranium endressii
920007383,Geranium himalayense
830010140,Geranium ibericum
830010360,Geranium lucidum
830010010,Geranium macrorrhizum
920007384,Geranium maderense
830010310,Geranium molle
830010110,Geranium nodosum
830010150,Geranium phaeum
830010070,Geranium pratense
920007385,Geranium psilostemon
830010380,Geranium purpureum
830010330,Geranium pusillum
830010290,Geranium pyrenaicum
830010370,Geranium robertianum
830010300,Geranium rotundifolium
920007387,Geranium yeoi
830010060,Geranium sanguineum
830010080,Geranium sylvaticum
830010100,Geranium versicolor
920004405,Geranium x magnificum = G. ibericum x G. platypetalum
920007389,Geranium x monacense = G. phaeum x G. reflexum
920002699,Geranium x oxonianum = G. endressii x G. versicolor
1691620200,Geropogon glaber
800170120,Geum macrophyllum
800170050,Geum rivale
800170090,Geum urbanum
1880100020,Gladiolus communis
1880100010,Gladiolus illyricus
660050010,Glaucium flavum
1350110010,Glaux maritima
1510190010,Glechoma hederacea
1930420070,Glyceria declinata
1930420080,Glyceria fluitans
1930420030,Glyceria maxima
1930420100,Glyceria notata
1930420110,Glyceria x pedicellata = G. fluitans x G. notata
810470010,Glycine max
1690230010,Gnaphalium luteoalbum
1690230028,Gnaphalium norvegicum
920007390,Gnaphalium purpureum
1690230068,Gnaphalium supinum
1690200018,Gnaphalium sylvaticum
1690230020,Gnaphalium undulatum
2030090010,Goodyera repens
920007391,Grindelia stricta
920007392,Griselinia littoralis
1770020010,Groenlandia densa
1690400010,Guizotia abyssinica
920000946,Gunnera manicata
1240010010,Gunnera tinctoria
2030150010,Gymnadenia conopsea
18006001,Gymnocarpium dryopteris
18006002,Gymnocarpium robertianum
570310170,Gypsophila paniculata
1930980010,Hainardia cylindrica
2030350010,Hammarbya paludosa
920004322,Veronica barkeri
920004319,Veronica brachysiphon
920004323,Veronica dieffenbachii
1540220049,Hebe x franciscana
1540220010,Veronica salicifolia
920003468,Hedera algeriensis
1280010020,Hedera colchica
1280010010,Hedera helix
1691540010,Hedypnois cretica
920007395,Helenium autumnale
1120040110,Helianthemum apenninum
1120040230,Helianthemum canum
1120040090,Helianthemum nummularium
1690450010,Helianthus annuus
920008082,Helianthus petiolaris
9204430,Helianthus rigidus x tuberosus
1690450020,Helianthus tuberosus
920007396,Helianthus x multiflorus = H. annuus x H. decapetalus
920003469,Helleborus argutifolius
610010010,Helleborus foetidus
610010040,Helleborus orientalis
610010050,Helleborus viridis
1691600020,Helminthotheca echioides
400040010,Soleirolia soleirolii
1830120020,Hemerocallis fulva
1830120010,Hemerocallis lilioasphodelus
610150010,Hepatica nobilis
1290920090,Heracleum mantegazzianum
1290920050,Heracleum sphondylium
920002745,Heracleum sphondylium x mantegazzianum
2030110010,Herminium monorchis
1880020010,Hermodactylus tuberosus
570160060,Herniaria ciliolata
570160050,Herniaria glabra
570160110,Herniaria hirsuta
680200030,Hesperis matronalis
920007400,Heuchera sanguinea
1060120030,Hibiscus trionum
1691810776,Hieracium acuminatum
920003004,Hieracium amplexicaule
1691811066,Hieracium anglicum
1691810876,Hieracium argenteum
1691810480,Pilosella aurantiaca
1691810816,Hieracium britannicum
1691810747,Hieracium caesiomurorum
1691810890,Hieracium caledonicum
1691811596,Hieracium calenduliflorum
920003038,Hieracium cardiophyllum
1691812367,Hieracium dewarii
1691810796,Hieracium diaphanoides
1691810790,Hieracium diaphanum
1691810140,Pilosella flagellaris
1691810656,Hieracium grandidens
1691811597,Hieracium hanburyi
1691811589,Hieracium holosericeum
1691811566,Hieracium iricum
4512,Hieracium lanatum
1691810806,Hieracium lasiophyllum
1691812436,Hieracium latobrigorum
1691810730,Hieracium maculatum
1691812366,Hieracium mirandum
920003278,Hieracium oblongum
1691810696,Hieracium oistophyllum
1691810746,Hieracium orcadense
920003280,Hieracium patale
1691810070,Pilosella peleteriana
1691810657,Hieracium pellucidum
1691810100,Pilosella officinarum
1691812260,Hieracium prenanthoides
920003168,Hieracium pulmonarioides
1691812437,Hieracium reticulatum
1691812546,Hieracium rigens
1691810807,Hieracium schmidtii
920003189,Hieracium scotostictum
1691811630,Hieracium senescens
920003285,Hieracium severiceps
1691812586,Hieracium sparsifolium
920003198,Hieracium speluncarum
1691812570,Hieracium umbellatum
1691812547,Hieracium vagum
1691810710,Hieracium vulgatum
1930810020,Hierochloe odorata
2030260010,Himantoglossum hircinum
810660030,Hippocrepis comosa
920007402,Hippocrepis emerus
1080010010,Hippophae rhamnoides
1260010010,Hippuris vulgaris
680930010,Hirschfeldia incana
920003473,Hoheria populnea
1930830010,Holcus lanatus
1930830040,Holcus mollis
920004316,Holodiscus discolor
1990010118,Scirpoides holoschoenus
570080010,Holosteum umbellatum
1690910010,Homogyne alpina
570040010,Honckenya peploides
1930580010,Hordelymus europaeus
1930570020,Hordeum distichon
9204368,Hordeum distichon s.l.
920003137,Hordeum euclaston
920009181,Hordeum geniculatum
1930570040,Hordeum murinum
1930570110,Hordeum jubatum
1930570050,Hordeum marinum
992,Hordeum murinum subsp. glaucum
9921,Hordeum murinum subsp. leporinum
920000992,Hordeum murinum subsp. murinum
920003140,Hordeum pubiflorum
920003120,Hordeum pusillum
1930570100,Hordeum secalinum
1930570030,Hordeum vulgare
680710010,Hornungia petraea
1350060010,Hottonia palustris
390010010,Humulus lupulus
2001001,Huperzia selago
1830280020,Hyacinthoides hispanica
1830280030,Hyacinthoides italica
2617,Hyacinthoides x massartiana = H. non-scripta x H. hispanica
1830300010,Hyacinthus orientalis
750030010,Hydrangea macrophylla
1720060010,Hydrilla verticillata
1720010010,Hydrocharis morsus-ranae
1290010050,Hydrocotyle moschata
1290010010,Hydrocotyle ranunculoides
1290010030,Hydrocotyle vulgaris
11001001,Hymenophyllum tunbrigense
11001002,Hymenophyllum wilsonii
1520050010,Hyoscyamus niger
1090010050,Hypericum androsaemum
1090010010,Hypericum calycinum
1090010600,Hypericum canadense
1090010530,Hypericum maculatum
1090010320,Hypericum elodes
920008093,Hypericum forrestii
1090010030,Hypericum hircinum
1090010140,Hypericum hirsutum
1090010500,Hypericum humifusum
1090010480,Hypericum linariifolium
920001006,Hypericum maculatum subsp. maculatum
1090010230,Hypericum montanum
1090010170,Hypericum nummularium
1090010540,Hypericum perforatum
1090010160,Hypericum pulchrum
1090010510,Hypericum tetrapterum
1090010520,Hypericum undulatum
920001007,Hypericum x inodorum = H. androsaemum x H. hircinum
920007409,Hypericum xylosteifolium
1691580080,Hypochaeris glabra
1691580050,Hypochaeris maculata
1691580090,Hypochaeris radicata
1510310010,Hyssopus officinalis
680770100,Iberis amara
680770020,Iberis sempervirens
680770140,Iberis umbellata
990010010,Ilex aquifolium
920007410,Ilex x altaclerensis = I. aquifolium x I. perado
570170010,Illecebrum verticillatum
980010020,Impatiens capensis
980010040,Impatiens glandulifera
980010010,Impatiens noli-tangere
980010030,Impatiens parviflora
1290900260,Imperatoria ostruthium
1690310160,Inula conyzae
1690310190,Inula crithmoides
1690310010,Inula helenium
1690310040,Inula salicina
920003477,Iochroma australe
920008095,Ipomoea hederacea
920008096,Ipomoea lacunosa
1460060040,Ipomoea purpurea
920007411,Iris ensata
1880030050,Iris foetidissima
1880030200,Iris germanica
1880030250,Iris latifolia
920007413,Iris orientalis
1880030060,Iris pseudacorus
1880030010,Iris sibirica
1880030080,Iris spuria
1880030030,Iris unguicularis
1880030070,Iris versicolor
920007415,Iris x hollandica = I. filifolia x I. tingitana
920002845,Iris x robusta = I. versicolor x I. virginica
1880030260,Iris xiphium
680140070,Isatis tinctoria
4001002,Isoetes echinospora
4001010,Isoetes histrix
4001001,Isoetes lacustris
1990010148,Isolepis cernua
1990010128,Isolepis setacea
920007418,Iva xanthiifolia
920007419,Ixia campanulata
1880050020,Ixia paniculata
1680130010,Jasione montana
920003481,Jasminum beesianum
1390010010,Jasminum nudiflorum
1390010020,Jasminum officinale
330010010,Juglans regia
1890010420,Juncus acutiflorus
1890010030,Juncus acutus
1890010468,Juncus alpinoarticulatus
1890010288,Juncus ranarius
1890010490,Juncus articulatus
1890010090,Juncus balticus
1890010500,Juncus biglumis
1890010260,Juncus bufonius
1890010390,Juncus bulbosus
1890010310,Juncus capitatus
1890010530,Juncus castaneus
1890010170,Juncus compressus
1890010130,Juncus conglomeratus
1890010190,Juncus tenuis
1890010120,Juncus effusus
1890010070,Juncus filiformis
1890010240,Juncus foliosus
1890010180,Juncus gerardii
1890010110,Juncus inflexus
7914,Juncus inflexus x pallidus
1890010010,Juncus maritimus
1890010350,Juncus pygmaeus
920007420,Juncus pallidus
1890010300,Juncus planifolius
1890010160,Juncus squarrosus
1890010340,Juncus subnodulosus
1890010140,Juncus subulatus
1890010150,Juncus trifidus
1890010510,Juncus triglumis
280050020,Juniperus communis
1320080010,Kalmia angustifolia
920003483,Kalmia latifolia
1320080020,Kalmia polifolia
1320090010,Kalmia procumbens
800080010,Kerria japonica
1540160030,Kickxia elatine
1540160040,Kickxia spuria
1670060290,Knautia arvensis
920007423,Kniphofia uvaria
1990110020,Kobresia simpliciuscula
1930680050,Koeleria macrantha
1930680010,Koeleria vallesiana
920007424,Koelreuteria paniculata
470010010,Koenigia islandica
570350140,Petrorhagia nanteuilii
570350130,Petrorhagia prolifera
810080020,Laburnum alpinum
810080010,Laburnum anagyroides
920007425,Laburnum x watereri = L. anagyroides x L. alpinum
1691720010,Mycelis muralis
1691690110,Lactuca saligna
1691690100,Lactuca sativa
1691690090,Lactuca serriola
1691690040,Lactuca tatarica
1691690130,Lactuca virosa
1720070010,Lagarosiphon major
1930730010,Lagurus ovatus
1930290010,Lamarckia aurea
1510110070,Lamium album
1510110130,Lamium amplexicaule
1510110120,Lamium confertum
1510110110,Lamium hybridum
1510110060,Lamium maculatum
1510110100,Lamium purpureum
520070029,Lampranthus falciformis
920002391,Lampranthus roseus
1480310050,Lappula squarrosa
1691770010,Lapsana communis
920001104,Lapsana communis subsp. intermedia
260050020,Larix decidua
260050010,Larix kaempferi
1540390030,Lathraea clandestina
1540390010,Lathraea squamaria
810510460,Lathyrus annuus
810510540,Lathyrus aphaca
810510290,Lathyrus grandiflorus
810510340,Lathyrus heterophyllus
810510490,Lathyrus hirsutus
810510040,Lathyrus japonicus
810510330,Lathyrus latifolius
810510190,Lathyrus linifolius
810510030,Lathyrus niger
810510530,Lathyrus nissolia
810510370,Lathyrus odoratus
810510230,Lathyrus palustris
810510200,Lathyrus pratensis
810510440,Lathyrus sativus
810510320,Lathyrus sylvestris
810510270,Lathyrus tuberosus
650010010,Laurus nobilis
920007866,Lavandula x intermedia = L. angustifolia x L. latifolia
1060060030,Malva arborea
1060060010,Malva pseudolavatera
920008112,Malva preissiana
1060060080,Lavatera thuringiaca
1060060100,Malva trimestris
1320060010,Ledum palustre
1931300010,Leersia oryzoides
1680050030,Legousia hybrida
1680050040,Legousia speculum-veneris
1960020020,Lemna gibba
1960020030,Lemna minor
1960020069,Lemna minuta
1960030018,Spirodela polyrhiza
1960020010,Lemna trisulca
810500020,Lens culinaris
1691590040,Leontodon autumnalis
1691590120,Leontodon hispidus
1691590250,Leontodon saxatilis
1510130010,Leonurus cardiaca
680800110,Lepidium bonariense
680800010,Lepidium campestre
333,Lepidium draba subsp. chalepense
920000333,Lepidium draba subsp. draba
2987,Lepidium graminifolium
680800030,Lepidium heterophyllum
920004487,Lepidium hyssopifolium
680800190,Lepidium latifolium
680800150,Lepidium perfoliatum
680800130,Lepidium ruderale
680800060,Lepidium sativum
680800090,Lepidium virginicum
2002002,Lycopodiella inundata
920003155,Leptochloa fusca
920007429,Leptospermum lanigerum
920007430,Leptospermum scoparium
1690700010,Leucanthemella serotina
9202621,Leucanthemum lacustre x maximum (L. x superbum)
1850030080,Leucojum aestivum
920001140,Leucojum aestivum subsp. pulchellum
1850030070,Leucojum vernum
2030160010,Pseudorchis albida
1290810010,Levisticum officinale
1640050010,Leycesteria formosa
920007434,Libertia formosa
1690970030,Ligularia dentata
920007435,Ligularia przewalskii
1290770070,Ligusticum scoticum
920002250,Ligustrum ovalifolium
1390060010,Ligustrum vulgare
1830240010,Lilium martagon
1830240040,Lilium pyrenaicum
920004363,Limnanthes douglasii
1360050190,Limonium bellidifolium
1360050679,Limonium binervosum agg.
1360050180,Limonium humile
920002550,Limonium hyblaeum
1360050090,Limonium platyphyllum
1360050170,Limonium vulgare
1540040010,Limosella aquatica
1540040030,Limosella australis
1540140670,Linaria arenaria
1540140151,Linaria dalmatica
920008116,Linaria maroccana
1540140330,Linaria pelisseriana
1540140270,Linaria purpurea
1540140300,Linaria repens
1540140520,Linaria supina
1540140340,Linaria vulgaris
920007437,Linaria x cornubiensis = L. repens x L. supina
9202818,Linaria x dominii = L. purpurea x L. repens
920001162,Linaria x sepium = L. vulgaris x L. repens
1640040010,Linnaea borealis
860010180,Linum perenne
860010230,Linum bienne
860010360,Linum catharticum
860010240,Linum usitatissimum
2030330010,Liparis loeselii
2030070020,Neottia cordata
2030070010,Neottia ovata
